TIME_PERIOD#es,TIME_PERIOD_CODE,UNIVERSIDADES#es,UNIVERSIDADES_CODE,SEXO#es,SEXO_CODE,PROCEDIMIENTO_ACCESO#es,PROCEDIMIENTO_ACCESO_CODE,CONVOCATORIA#es,CONVOCATORIA_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6188,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2634,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3554,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6410,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2806,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3604,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,5925,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2542,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3383,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6202,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2652,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3550,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6234,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2661,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3573,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6886,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2932,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,3954,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,6997,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2937,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,4060,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Presentados,PRESENTADOS,7085,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Presentados,PRESENTADOS,2904,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Presentados,PRESENTADOS,4181,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6522,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2817,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3705,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6777,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2990,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3787,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6269,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2711,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3558,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6480,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2802,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3678,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,6551,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,2816,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,3735,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,7330,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,3137,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,4193,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,7436,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,3138,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,4298,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Total,_T,Matriculados,MATRICULADOS,7521,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Total,_T,Matriculados,MATRICULADOS,3089,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Total,_T,Matriculados,MATRICULADOS,4432,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5001,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2038,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2963,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5097,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2161,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2936,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,4805,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2004,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2801,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5021,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2116,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2905,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5006,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2076,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2930,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5677,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2396,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,3281,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5587,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2317,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,3270,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,5543,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,2241,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Aprobados,APROBADOS,3302,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5254,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2157,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3097,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5382,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2292,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3090,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5062,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2127,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2935,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5377,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2286,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3091,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,5356,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2234,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3122,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,6361,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2728,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3633,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,6110,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2533,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3577,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,6009,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,2426,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,3583,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5527,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2316,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3211,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5679,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2453,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3226,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5321,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2269,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3052,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5632,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2422,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3210,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,5643,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2379,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3264,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,6629,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2866,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3763,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,6392,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2664,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3728,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,6301,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,2553,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,3748,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,851,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,437,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,414,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,955,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,482,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,473,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,784,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,377,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,407,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,632,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,288,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,344,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,686,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,338,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,348,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,366,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,140,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,226,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,660,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,306,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,354,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,786,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,344,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,442,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,934,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,477,,,,
2015,2015,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,457,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,1028,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,514,,,,
2016,2016,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,514,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,863,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,415,,,,
2017,2017,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,448,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,825,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,366,,,,
2018,2018,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,459,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,878,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,427,,,,
2019,2019,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,451,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,525,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,204,,,,
2020,2020,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,321,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,887,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,404,,,,
2021,2021,Universidad de Las Palmas de Gran Canaria,026,Mujeres,F,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,483,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Total,_T,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,1076,,,,
2022,2022,Universidad de Las Palmas de Gran Canaria,026,Hombres,M,Total,_T,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,478,,,,
